Gene	Score
P2RX2	0.23356675525238932
DAPP1	0.2335931694135513
LRTM2	0.2336540917135746
CEP170	0.23384710066265196
LGALS12	0.23394964478914998
PLLP	0.23462476672962487
RHBDL3	0.2346710800719383
SYT14	0.2346797351638382
CADPS2	0.23468669568786865
PSMA5	0.23468750437488126
AGT	0.2350261107673206
FEM1A	0.23514034049870416
BAIAP2L2	0.23525675765072873
SLU7	0.2352853989018258
MC3R	0.2354113340782565
CACNA1F	0.2354735990190543
BCAS2	0.23547866411106216
SNTB1	0.23597373149761022
CTDSPL2	0.23599317048152782
TLX2	0.23606282268407083
GAA	0.23610850319762117
ZBBX	0.23621932233484713
BBS1	0.23631359965728638
DOCK8	0.23639569965705567
MTFR1	0.23667686562033052
MRPS34	0.23687975391116084
PTGS2	0.2370760921850828
VBP1	0.2374738947138406
SLC1A2	0.23774855103155046
TOPBP1	0.23776315361478115
CCDC127	0.23789900704831715
CD55	0.23798575551823084
ZNF330	0.23802180173954643
HERC3	0.23825990829487692
IGF2BP1	0.23830917756123632
NAP1L2	0.23834720473570561
SLC25A30	0.23848913122281215
NOTCH3	0.2385198430945723
HSD3B7	0.2386058650518819
CHST11	0.23882657187797113
C3orf84	0.23895238541166483
SLC25A27	0.23917955439890978
ACOX2	0.239222348184276
PACSIN1	0.23933602235396778
NRL	0.2394391247275053
NFU1	0.23945248676391825
MAGOHB	0.2394947578167013
MRPS23	0.23982290326019826
MAPK13	0.24002154982318302
SLC17A1	0.24004566558483326
CXorf56	0.2404018105685944
ZSWIM2	0.24044660412687388
OR4C11	0.24046717318697922
DPEP2	0.24062596834384223
PDE1C	0.24079156552812336
OR5H14	0.24085396992903052
GBF1	0.24087925326136805
ACSS3	0.24109727435493425
PASK	0.24113485061782397
CCL25	0.24136331136723574
IGSF8	0.2414085741857277
DDO	0.24148893203788757
SMYD1	0.24152321428686788
SYNE2	0.24182653624217534
GTF2A1	0.24183972298357484
GABARAP	0.2419841915061557
GCNT1	0.24201858655420286
ORMDL2	0.24205804033691838
PCDHB16	0.2422610374891256
MTMR1	0.2422944617757431
TAC1	0.24229507963391173
CRABP1	0.24234537066206588
SRA1	0.24241211808585744
TRIM54	0.24252739898478082
RGS7BP	0.2425566741608956
HMMR	0.24263610975163183
RIMS3	0.24279576890216822
STMN2	0.24280733345746344
NFKBIZ	0.24282977888396157
PRR5	0.24289104138581452
RGS19	0.24306124203268895
PFDN5	0.24312712737295733
FIBP	0.24327049564255832
APOLD1	0.24332069516842744
NSD1	0.24342651932680584
DNA2	0.24361879231154876
USP35	0.24373172567142184
GUCA1B	0.24386417769699767
SDHB	0.24390982156525107
PCDHA3	0.24403387213445474
ACOT4	0.2441583788184519
PIK3C2G	0.2442552555152664
PTTG1	0.24451892058096045
PLA2G7	0.2445811600220615
BAIAP2L1	0.24479454349270172
PAK1IP1	0.24490848893257153
C6orf62	0.24492856917568528
UGP2	0.24515881842935455
IFT20	0.2453929664034879
ZMYND12	0.24544416066838243
APLN	0.24546346326528476
KPTN	0.24560812509550198
S100A9	0.2456425622467263
SLC25A41	0.24571722843364913
DSG1	0.24576552090373066
ENPEP	0.24589313382223038
PRSS8	0.24593379693328468
MYO9A	0.245964082280066
C1QL2	0.24617518463802768
ZSCAN2	0.24618319922877357
TSPYL1	0.24629792019438346
SMAD9	0.2463348436520727
GALNS	0.24633829089740336
NFIB	0.24639859114910068
PRRG2	0.2464229233898762
PPP1R3B	0.246464558997307
CD160	0.24647915161963496
TMEM51	0.2465663505715563
TMEM47	0.2467008334912088
OMP	0.2469271946262134
GRAMD1B	0.24694489501868788
C6orf47	0.2469610716666352
PEX5L	0.2469983219279665
AIFM1	0.2470835136064422
PLA2G4F	0.24714199523089672
TBC1D9B	0.24720928936056988
OR5M3	0.2472320171514551
LRRIQ4	0.2472701875674878
OR10A6	0.24736790787355145
MLH1	0.24749670003983743
MNT	0.24752520187208268
SNRPB2	0.24756763682861513
UBE2R2	0.24770963191023473
CLDND1	0.2477625594899893
BCOR	0.24791664066702324
MGAT4A	0.2483056282181685
NEU4	0.2483613080854142
NIT1	0.24862505468500073
TGIF1	0.2487025769069205
PCDHAC2	0.24871565059687867
SLC25A25	0.2487508372039866
YTHDC2	0.24876098919818682
LHX2	0.24919430366630183
CIZ1	0.24926858102520438
ARL10	0.24938674325649882
CCDC96	0.2496056290704357
DNAJC7	0.24965190830576348
PLOD1	0.24974348459232354
ABCA4	0.2499466102881964
ASB18	0.250235026256296
FMO2	0.25027282111163074
SPA17	0.2505070887651912
RPL17	0.25051144497976763
UBASH3B	0.2505267662687328
TAS2R1	0.25053692205628897
NANOG	0.2506140824971713
C9orf16	0.2506812800513761
TRIP4	0.25069011001208236
LBR	0.25078135449604794
GNAT3	0.25084254054583494
OR5J2	0.25137272432062246
EVX1	0.2514355444174268
LYZ	0.2515045613607292
KIRREL2	0.2516276048979128
NFATC2IP	0.2516841633684453
OR2T4	0.25186158065354064
ANKRD17	0.2518740049940477
PNLIP	0.25187915992853105
KRT222	0.2519561585068545
MND1	0.25206773063832266
INPP5D	0.25211483575089577
IQCA1	0.2522295673332596
LMO1	0.2522373359777497
MOBP	0.25240805382102643
COL4A4	0.2525883732082785
IL33	0.2526586584673346
MAP1LC3B	0.2527222986512696
LYSMD3	0.2527603558668732
IRGC	0.2527816555604596
MPP3	0.2528375804980473
ACVR2A	0.2530834290042039
ST8SIA6	0.2535821111063599
GTPBP10	0.2536555263017984
RSPRY1	0.25365986591392486
ATP5PO	0.25371090207023567
CEBPD	0.2539097401076966
DUOX2	0.2539939564727442
TBC1D23	0.25420079389879674
OCM	0.2542265423511998
ARCN1	0.2542901571759903
ENO1	0.25443688331521747
JPH3	0.25460928998683674
OR1A1	0.2548275879845514
MSI1	0.25483760456552784
TMEM19	0.25486448763699393
SEMA4C	0.25502028720509595
NEIL3	0.25510061800647604
NHLH2	0.2551748813377371
CUTA	0.255180237102052
OR56B4	0.2553254116899088
AKNA	0.25537439771681064
OR10W1	0.255635850180905
LRRC3B	0.2556416587814505
NR0B1	0.2558310097576561
CDCP2	0.2559345804667751
DNAJC15	0.2561955816861034
ZFR	0.25622153633609546
CADPS	0.2562477598704297
UBE2U	0.2563456998733709
OR1J2	0.2563975319823238
MYT1L	0.25651672671134845
GGPS1	0.25661595117162256
GJB5	0.25669737913143525
NFXL1	0.2568783907294626
FBXL6	0.256885504654459
RGS16	0.2569003172173633
ICAM5	0.25701468337720756
RPS11	0.2573518082129379
ZMYND10	0.257354407387666
ACOT12	0.2573571993867759
MRPL4	0.2573814641969222
ADARB1	0.257596241240607
ZC3HAV1	0.2576701889092735
COL3A1	0.2576832388051386
DAGLA	0.25789466514010806
RHOU	0.2580633288037833
C1orf43	0.25834952318242843
NUP35	0.25859521735847013
MCM10	0.25880324661556076
ADSS2	0.25885571991339734
ABO	0.25888519842552893
DSTN	0.2589888668897411
GLIS2	0.25909887618379046
ADH5	0.2592040302288743
RAB24	0.25926500317418666
FLNA	0.2593770234843751
KNG1	0.2594962965397451
LOC102723545	0.25983067273298593
SNX6	0.2599881667389848
ACTRT2	0.2601079814717096
OSBPL11	0.26024857516430755
PSMC3	0.26028206670250387
ATP5MF	0.26032882028847343
TARS1	0.26078215349233114
TMEM38A	0.26086032523386415
TBC1D2B	0.26094699400884847
SCNN1G	0.2610396811810266
OR11A1	0.26109997726415307
PUM1	0.2611735985557063
DHH	0.26123579055034846
COMMD7	0.26123896344363723
OR2A4	0.2612566948717097
MRPL44	0.2612970516871445
KIAA0232	0.26130326911045454
GIGYF1	0.261310129017665
LGI2	0.2613777361056206
TAS2R46	0.26145859156877965
MAOB	0.2614817683896877
SIDT1	0.2615037672817143
TAAR6	0.26156212968806725
COX7A2	0.2616744221387949
SLC17A8	0.26170157192905835
SPTLC2	0.26183864749971747
GUSB	0.26194865568033365
HSPA14	0.2619949563679825
CDKN2B	0.26212091929983555
EVPL	0.2621404585581275
DLL3	0.26249533474387915
PARVA	0.26251025183832244
NME5	0.26270479717131945
RAB11FIP2	0.26273995687503127
TRMT2A	0.2627807417222657
ADRA2C	0.26282871675076724
GAL	0.2628416568614754
SLURP1	0.263147249386469
HOXA3	0.26352977979656095
TAS1R2	0.26356833260415186
CHMP6	0.2637739589469112
WDR35	0.26384798356495603
SIRT5	0.2639605256146431
NPHP4	0.2640772711662795
OXTR	0.26423232178324313
KBTBD11	0.2642533981238347
STIM2	0.2643141477304508
ROS1	0.26437039751326374
DOC2B	0.2644169466323261
CHRNA4	0.264624042073786
MPHOSPH8	0.2646494511263539
SLC13A4	0.2646616822819839
VAT1L	0.2647636837695642
CNN1	0.2648806232847909
PAWR	0.2651108377704453
NR2E3	0.26525635195634817
GIPR	0.26530851562681346
IGSF9	0.2653462350919946
GRIN2B	0.26554494025766695
COX4I2	0.2656601051367922
RANBP3L	0.26579767026284573
OR5P2	0.2658441330823466
UBE2B	0.265941834696848
MATN3	0.2659794578160076
TKTL1	0.26606185803899185
ZNF488	0.2661385228899286
NKIRAS2	0.2661706084043706
LCTL	0.2663404579802203
CORO2A	0.2663729565530813
NUBP1	0.26660511639143275
TAF9	0.26660597275312325
SLC17A4	0.2666883885779835
EDN2	0.26671116129314976
GCHFR	0.26704384829982547
ICOS	0.2672694258298271
CRYGB	0.2674807238529018
LOXL2	0.2676014358280858
MRPL51	0.26773231484941795
GPR88	0.2678458930221634
SLC30A1	0.2680126499610081
NPHS2	0.26801655415647
SLCO1A2	0.26812762629777553
ADPGK	0.26816719813804507
TMEM174	0.26834283477195053
NFE2L1	0.26845790844142603
ENPP6	0.26862958558756594
MYO9B	0.2686410175463695
MAPK6	0.26883602039567434
LRRTM2	0.2689127633700326
GPR27	0.2691173356822549
CLEC12A	0.2694168759002482
PCF11	0.26955301225799494
SARS1	0.26956857870160184
SOST	0.26961334811165255
PTPN23	0.26971735656083595
C1QTNF6	0.26976987898188187
TMEM102	0.26982744020661015
NUDT21	0.26989704783914226
WHRN	0.27000333560762574
MORN3	0.27016838068440024
KCNK3	0.2702602159031514
PCDHGA4	0.27028469094590124
GTF2H5	0.27041810670809474
PRR15	0.27044352419348194
GNG10	0.2706953981809885
NEGR1	0.2706981063207544
SPINT4	0.270781475514772
C16orf86	0.27087778931141626
TBX15	0.27088839722732194
SLC24A1	0.27105852480590825
CCDC115	0.27110180950252305
ZFC3H1	0.271253063747856
AREG	0.27127843488971665
ZMAT4	0.2714607500261246
KRT40	0.27149413186009863
C11orf95	0.2715222505282752
ATF6	0.27156722172077313
CLTA	0.2716520984682163
RBM24	0.2716723406809221
PAX7	0.2719096685066846
TRAPPC5	0.2720098108598147
SLC38A6	0.2722178602972537
LDLRAD2	0.2722205317391625
RLN1	0.2725404216058467
FANK1	0.2725478160829473
POU6F1	0.27262975848062415
TMEM59L	0.27263034437869
NEDD4L	0.27267713712332725
MAT1A	0.2727428699010835
COL24A1	0.2727960295275482
OR6F1	0.27286221081611506
ENPP5	0.27293401108240156
HTR5A	0.27296996430156023
KCTD19	0.2730219578166779
CD9	0.27305030137170566
IL12B	0.2731411055476126
GPR141	0.27326272164402626
TTC16	0.2734881444504675
CMAS	0.2735642879305274
ACBD3	0.2735882904965713
GDI2	0.2737247416817366
VWDE	0.2737622574625003
ABCB10	0.27380378148403167
C1orf53	0.2739335586371972
MYF6	0.273943561107462
PTGIS	0.2739511187702113
AHNAK	0.2739923578299866
MMAA	0.27401899063728435
ENAH	0.27409208382530614
HPS3	0.2746872847774795
ELL3	0.27469784047229656
CRTC3	0.27471752947883077
EDA2R	0.27483411665732443
MRC1	0.2748419103120682
TRIM36	0.27484199279903954
WARS1	0.27486846465816106
SRGAP2	0.2749207627843537
NUS1	0.274973192660373
SLC24A4	0.2750714142127525
EFNA3	0.27507690464163465
AP3B2	0.2751794657962056
JAZF1	0.27519319883010174
RNF13	0.2752530881870603
RREB1	0.27541827963998355
GAPDH	0.27571019410472797
SIX3	0.2758199735265221
THAP11	0.2758336802229523
HMGCLL1	0.27584493779429586
PFAS	0.2760644043399638
FSTL4	0.27607614771219874
MID1	0.2761752019744871
SRPRB	0.27621590500883153
SOX7	0.2764554616519504
PPP2R3C	0.27655786347301203
GOSR1	0.2766110173299196
NCAPG	0.2767257945214085
EPHB2	0.27673253947409365
ANGPTL2	0.2768402383324574
IFIT1B	0.27726740717584464
KRTAP13-2	0.277304230431381
APBB1IP	0.27731842969914033
CD3E	0.2773521586124592
ASCL2	0.27741333390045037
ZNF7	0.2777830622530607
TMEM220	0.27789564278126627
SSTR4	0.27800860445110603
C15orf40	0.2780723863325416
MLXIP	0.2783095385385273
NDUFB3	0.27842322086186194
CD209	0.2786456941029428
KIN	0.2787260046911093
RWDD1	0.27904877243530435
ISX	0.2792116907861259
PAX2	0.2793370151454318
INTS1	0.27951157682691924
KCNV2	0.27957695227887275
ANAPC1	0.27967197969362895
ZSCAN5B	0.2797177126402691
OPN5	0.2798091265858059
LAMC2	0.27983711484486906
SH3KBP1	0.280053711277864
SCN11A	0.2801023284563923
LARP1	0.2801737454495387
DSN1	0.2802689483743007
GGNBP2	0.2802718272460768
WDR5B	0.28046285768694384
ASPN	0.28055140976939547
RGS14	0.28072433489370097
DNER	0.2807553403869371
MRPS33	0.2807971171489099
GMEB1	0.2808173901478634
VNN1	0.28086119625292083
CFTR	0.2811741630731884
HEXIM1	0.2813099153942224
TSLP	0.28135401189315834
DNAJA1	0.28140103652707177
KLC1	0.28149277675001644
S100A10	0.2816346488834621
GNAO1	0.2816544870536481
SNAPC3	0.2820972825835809
PTPRB	0.28218644276240507
TBC1D8	0.28222301119407406
FGF11	0.28249267250796917
ZNF622	0.28251427995440614
BAALC	0.2825533673819961
JMY	0.2825738344603223
GC	0.2827156981626925
RNF133	0.282763906116341
RPS9	0.28306959276397253
TIPARP	0.2831585188682646
TTYH3	0.2831771156486328
NDUFB4	0.2832528420571915
PDE3A	0.28354432947566116
PRDX1	0.28356964084889524
NFATC1	0.28362378214871564
GRB2	0.2836313321272625
HNRNPC	0.2836612363842508
COL1A1	0.28373287144795084
NR4A1	0.28380064696886714
PRKG2	0.2838430728515396
DPP6	0.2838608534665884
MAPK7	0.28413989628492303
KHK	0.28422008894175377
SH2D3C	0.28491728956584716
TTC9C	0.28510371598942164
DYRK1A	0.28513477240177254
PLEKHM2	0.28528768726054693
NLN	0.2853768576145038
KLF8	0.2854048875485155
IQSEC2	0.2854345711739521
OR4D2	0.2854835306098631
ARL8B	0.28549527659806845
P2RX5	0.2857080582275224
ARRDC5	0.28573535248844123
CLDND2	0.2858745491417423
BNC2	0.2860908419823044
CABYR	0.2861485880229358
ATP5PF	0.2861511825847148
NGB	0.2861619312272608
KNCN	0.28619388465182316
ZNRF4	0.2863837844277288
GGN	0.28661284344426885
YARS2	0.28663006035491323
TMPRSS9	0.28663090763354787
CD226	0.2867145472358481
PRM3	0.28673320209155695
GALR2	0.28680176961782217
DUSP22	0.286894995693992
ZNF329	0.28703124075377806
SLC38A4	0.28705059076770056
NTRK1	0.2871903874340973
CWF19L2	0.28730831129879936
DSCAM	0.2874739381206916
CGREF1	0.2878281585510333
FANCL	0.2880346043522684
TMEM184A	0.28811513605198497
TRIP13	0.28844909038641325
OLFM4	0.2885847389629434
ABCC8	0.2889056892270963
ZNF8	0.28890717005304556
OR1D2	0.28898491820115985
TGFB2	0.2890289831562898
PLEKHG1	0.2892023751736043
RDH11	0.28929251286320995
GABRB2	0.2893472507995978
TUBB3	0.28938894031505347
CLEC1A	0.2893893003450121
PTGER2	0.289454021834763
TGM4	0.2896378522179803
SMAD5	0.2896858298029332
AADACL3	0.28981704677619713
TMEM179B	0.2899467993138779
MEGF9	0.2901447232085417
BYSL	0.2901998715110847
GNPTAB	0.290401900279183
KLK3	0.2904148943337867
DAZAP2	0.2904532909080486
COQ2	0.2905127758583683
MCM7	0.29054313983592
SLC9A8	0.2908012560366679
PTF1A	0.2908754870301413
OR7C1	0.2909464538647421
ALDOA	0.29120697294287073
MYRIP	0.29123664757292766
SLC5A8	0.29131734714388885
ZNF512	0.2913784966376513
EGFL6	0.2920809999002277
MICAL3	0.2921131664959112
PGS1	0.2921751549035669
C16orf54	0.2923280400038202
ZNF414	0.29235666061767956
DGAT1	0.29237022300279336
RANGAP1	0.29241660993512764
PCDHB5	0.29242226762298734
TRPT1	0.2927146457956308
MATN1	0.29278366111395276
TACC1	0.2929588896779001
ACAT1	0.2930354361496862
CDC42EP5	0.29311207549756096
BRI3	0.2931764036432626
ERGIC1	0.29320770789722783
IKZF5	0.29339349640558593
SYCP3	0.2934331243380228
SLC25A39	0.2936069160019644
ALOX15	0.294015711748594
PRIMA1	0.29443536301905193
CD163	0.2944644387328557
SNX5	0.29453428049787855
LETM1	0.2949397969808462
GPR173	0.29515847225832026
FYB1	0.2952690760773421
TMEM9B	0.2953280072012055
C19orf81	0.2954549960351462
ARRDC1	0.295507943709737
NDUFA2	0.2955953645942366
PDE2A	0.2955954845034911
HOXB9	0.2956935826994356
LALBA	0.295719307500442
EIF4A2	0.29587178021317084
PRR7	0.29587231124319924
DDT	0.29591852912165134
CMTM4	0.2959485918592869
HOXC5	0.2959669184849593
IGF1R	0.29599002613542724
SORBS2	0.2962710949266389
DACH2	0.29627439724595
DCHS1	0.2963572306165709
DLK1	0.2965713616588237
RMI1	0.2968874366559397
STAC3	0.29691804292049484
FERMT2	0.29699167415885613
CSRP3	0.2971427222183475
MCTP1	0.2972073046130805
GLP1R	0.2974528345233267
STAB1	0.2974720382085906
SRP19	0.29763665429636393
CNTLN	0.2980352111054908
KRT31	0.29804263060289576
TSSK4	0.29810153732782596
ABHD11	0.2982421008839766
OR5D14	0.2982746509673353
SAMD10	0.2983118417239643
ZMIZ1	0.2985283960049739
LASP1	0.2985821197224628
GPR108	0.298648128545426
CACNA1A	0.29869737964817017
AKR1E2	0.2988114857225343
SV2B	0.2989239436922181
HINT2	0.2989504019612306
WNT4	0.29899584593062123
SLC27A2	0.299120690783205
PGM5	0.29933003832356486
EREG	0.2994090592481281
COL4A1	0.299685658143752
OR5K4	0.29969607212250693
SGCD	0.2997258350160346
PRKCI	0.29977105631619794
ELL2	0.2997855782057641
ADORA2A	0.29978774957802035
OR51I2	0.3000650736240071
LMO2	0.3001604191890061
MKS1	0.30027947715107617
UGT2A1	0.30040455050470827
L1CAM	0.3004608087869866
ZBTB10	0.3005343554012492
SLC7A11	0.30077523665567835
ZC3H7A	0.301184027821805
ZNF143	0.3013402279597333
ADH4	0.3014444936246576
ISLR	0.3015592139512965
PNMA2	0.3015712339380326
WDR44	0.3019492194763052
RFC3	0.30200111904858873
ECHDC2	0.30200865177346947
ZFYVE9	0.3021793476781482
ZFYVE27	0.3022109760371969
SLC38A3	0.3022478651402657
PPIG	0.30225107862151673
ANKMY1	0.30225705841691947
UBE2S	0.30247410387549384
GDAP2	0.3028186279176312
DPYSL5	0.3029711381675965
ULK3	0.30304394370081394
SLC17A5	0.30315352830918363
MS4A10	0.3034454174330871
FIGN	0.30346138365917014
CALU	0.30349396129351763
ABCA7	0.3036642106981548
CHRM5	0.3037120315251496
SYT15	0.30375351249164706
TMEM45A	0.30394981833572476
CPT1C	0.30408374391982207
SLC22A16	0.3041544189697773
ANKRD9	0.30416420699016167
PTPN7	0.3042120672019654
THOC3	0.30422960384369896
SHMT2	0.3043993546723134
LPP	0.3044261766956308
FNBP1	0.3044486692637459
FRG1	0.30455751585880175
HTR6	0.30463518764471076
KIF24	0.30482597461506866
ARHGAP1	0.305245532023626
EDN3	0.30548991503512785
ZNF175	0.30556728602076805
RPL9	0.3057902948506329
RAG2	0.30587821948900307
KIF13B	0.3059311375557882
IER3IP1	0.3059464670733899
TOMM70	0.30596626351058825
PRPF38A	0.305973655868231
BCL11B	0.3061304651174605
PRLR	0.30614816890084734
TRIM15	0.30628425371816065
TRIM44	0.30629685916873056
HSPA4	0.3064691528901466
ROCK1	0.30648524471821414
FAM163A	0.30648550016773257
OR4E2	0.3068522599476109
KCNH3	0.30689591469375066
SLC22A5	0.30698251281069366
DEFB119	0.3070720569777293
ZNF451	0.30711789024514796
YTHDF2	0.30724238487123534
KCNAB3	0.30730989455480473
DLC1	0.30740431017562275
RTP1	0.3074349426587028
MXD1	0.3074581027229274
SLC44A4	0.3076264391946956
ZDHHC1	0.3077069469227737
GUCY2C	0.3077574828620165
CENPO	0.3078286847329388
PPFIA2	0.30785653017688297
KLHDC10	0.3080670479005476
XKR9	0.3081508663569153
LARS1	0.30816852660925026
SCN5A	0.30832355375365694
GRM7	0.3083709741766403
RACGAP1	0.3083719952202403
LY6G6D	0.308502234580886
DIXDC1	0.3087215580429201
GPC6	0.3087597351911591
CARD11	0.308854794750269
ADRA2A	0.3089416028722268
ATP6V1G3	0.3091486181819061
FKBP10	0.3092734150097427
C11orf65	0.3092878526593436
HPS5	0.3092904479703767
FGF22	0.30963403287445523
KRTAP13-1	0.3097805348890776
CEP72	0.3099593151923823
OR52I2	0.3099697796580751
TM2D2	0.30997332278601974
KLRB1	0.3099909997133111
PADI3	0.31009809890345147
CRHBP	0.310108814453971
PCDHB4	0.3101359371485246
CYP27A1	0.31016097564860257
PPP1R3E	0.3106896236281623
AURKAIP1	0.31082241154842727
CTRB2	0.310927754039175
OLFM3	0.31095248763349087
CORO2B	0.3111240636088347
MYL4	0.31137735982837816
MFGE8	0.31154564654042444
TTN	0.3115698562968606
ECE2	0.31160741941824577
ATP6V1G1	0.31161932126530234
GRHL3	0.31183507292782836
FKBP3	0.3118475917617848
IFNA4	0.31195900902882934
GSX2	0.31209594426994003
OR5K3	0.3120972159759224
CPNE2	0.3121806211816676
SLC10A7	0.3122009261183909
MLLT11	0.31247939426098603
TMEM126A	0.3125408895320596
BVES	0.3126828536836974
SPHK2	0.3127552029484896
RAB33B	0.31283825210599864
ITIH1	0.312880588120802
CHRNA1	0.31295478804081894
NOD2	0.3130764514229968
GLYAT	0.3132755366394858
SHCBP1	0.31330333372048613
NR4A2	0.31336743447447435
PGF	0.3135841991310789
ADAM17	0.31379820999524666
TBC1D15	0.31386810138139065
TBL1XR1	0.31399249995708073
ZDHHC5	0.3140103208370159
KCNQ2	0.31401440368551486
SLC25A11	0.3140162023777112
TBX3	0.3140745108379425
TIMM13	0.31422196943036906
CACNB1	0.31449605204002357
GPRC5A	0.31487823663703696
SERPINA12	0.31488512719325573
NDRG2	0.31497208609318855
EXOSC1	0.3150251481429686
CD72	0.31514422565253447
MME	0.31519576435301544
SKIV2L	0.31543814051634494
NDUFB2	0.3156233641426298
RELT	0.31599186246209715
RARRES2	0.3161004043547441
FOXE1	0.3161218996160202
PLEKHG6	0.31617620886786174
RNF43	0.3162113162661261
CHIC1	0.31623621260273527
CCDC80	0.3165371588522754
COX5A	0.31661028383790313
GPR137B	0.3168356584595836
SIL1	0.31695792133900924
MDC1	0.31701019159176447
TTLL8	0.3173030163336011
LRRC30	0.3173622029270192
ZNF236	0.31755291867863583
ARFIP1	0.3176669191983715
MRPS18C	0.3176807102971679
APOM	0.3177082741884047
PAICS	0.3178210289913178
CCDC116	0.3178432250927218
PCBP4	0.31799627087569776
OR2F2	0.3180047090301427
PLA2G12B	0.31806772917079745
SLC22A17	0.31809759937557486
LMAN2	0.3182189781958677
PSMD2	0.31823101680617516
ARL13A	0.31827274546333023
IGFBP6	0.31829006685837385
IAH1	0.318413796202429
OR2Y1	0.3184797281692662
OPTC	0.3185897082001055
VWA5A	0.31861502483383874
SCRT2	0.31877356485283687
CYP8B1	0.31885376773006746
GFRA3	0.3189626017841535
